credit.policy,purpose,int.rate, installment , log.annual.inc ,dti,fico, days.with.cr.line , revol.bal ,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
0,debt_consolidation,14%, 188 , 11.2 ,19.46,657," 2,010 "," 12,053 ",28.5,0,0,0,1
0,debt_consolidation,15%, 391 , 11.0 ,14.36,647," 2,490 "," 7,897 ",28.7,6,1,0,0
0,major_purchase,13%, 536 , 11.6 ,19.23,687," 5,040 "," 111,115 ",40.8,4,1,0,0
0,credit_card,15%, 332 , 11.1 ,15.73,652," 2,730 "," 21,712 ",73.9,12,0,0,0
0,debt_consolidation,18%, 365 , 10.8 ,23.53,642," 4,252 "," 10,226 ",63.9,1,1,0,0
0,debt_consolidation,14%, 272 , 11.2 ,4.22,662," 4,559 "," 1,053 ",40.5,7,3,0,0
0,debt_consolidation,15%, 259 , 10.4 ,15.38,652," 4,319 "," 4,474 ",71,2,1,0,0
0,debt_consolidation,11%, 368 , 10.7 ,6.92,687, 930 ," 13,215 ",58.2,0,0,0,0
0,credit_card,13%, 172 , 9.7 ,6.99,657, 780 ," 5,734 ",59.1,32,0,0,1
0,credit_card,15%, 192 , 10.7 ,21.23,647," 4,140 "," 6,397 ",96.9,0,1,0,0
0,debt_consolidation,15%, 417 , 11.2 ,15.73,652," 5,490 "," 22,917 ",38.6,3,1,0,0
0,debt_consolidation,15%, 335 , 11.4 ,21.91,657," 3,839 "," 10,665 ",94.4,3,0,0,0
0,debt_consolidation,10%, 630 , 10.5 ,12.72,727," 4,529 "," 35,403 ",49.9,0,0,0,0
0,credit_card,15%, 124 , 10.0 ,21.04,647," 1,289 "," 2,140 ",28.6,5,1,0,0
0,all_other,10%, 113 , 9.4 ,3,707, 930 , 447 ,7.8,1,0,0,1
0,all_other,13%, 804 , 12.4 ,16.84,707," 7,320 "," 220,710 ",54.5,1,1,0,1
0,all_other,13%, 201 , 10.7 ,2.22,662, 450 , 689 ,68.9,0,0,0,1
0,all_other,13%, 724 , 11.7 ,16.94,687," 4,020 "," 167,006 ",53.5,3,0,0,1
0,debt_consolidation,18%, 226 , 10.6 ,28.29,662," 4,188 "," 28,432 ",57.1,3,1,0,1
0,all_other,11%, 229 , 10.3 ,14.09,697, 780 ," 1,819 ",26,0,0,0,0
0,all_other,15%, 277 , 10.4 ,25.99,687," 7,710 "," 4,975 ",68.2,0,1,0,0
0,debt_consolidation,16%, 413 , 10.9 ,18.96,652," 5,850 "," 15,827 ",82,1,0,0,0
0,credit_card,19%, 242 , 11.7 ,25.33,642," 9,390 "," 37,839 ",54.4,2,0,0,0
0,credit_card,19%, 759 , 11.5 ,18.89,652," 2,460 "," 66,900 ",94,7,0,0,0
0,debt_consolidation,11%, 230 , 10.7 ,4.2,682," 3,241 "," 7,931 ",27.7,8,0,0,0
0,debt_consolidation,14%, 154 , 9.9 ,6.06,652, 900 ," 3,714 ",86.4,1,0,0,0
0,credit_card,13%, 101 , 11.0 ,3.37,652, 750 ," 8,035 ",82.8,0,0,0,0
0,credit_card,15%, 112 , 10.8 ,22.92,642," 2,550 "," 8,132 ",71.3,3,1,0,0
0,educational,15%, 277 , 11.4 ,15.95,652, 720 ," 4,682 ",72,0,1,0,0
0,all_other,12%, 463 , 12.4 ,15.27,697," 17,640 "," 161,129 ",57,6,0,0,0
0,debt_consolidation,19%, 186 , 11.1 ,29.2,652," 8,760 "," 18,545 ",86.3,1,0,0,1
0,debt_consolidation,14%, 51 , 10.3 ,14.2,647," 7,020 ", -   ,0,0,3,0,0
0,debt_consolidation,13%, 503 , 10.9 ,19.96,682," 2,640 "," 11,460 ",101.4,1,0,0,0
0,debt_consolidation,13%, 168 , 10.6 ,19.02,667," 4,470 "," 2,594 ",24.9,5,0,1,1
0,debt_consolidation,18%, 108 , 10.7 ,26.77,647," 2,887 "," 14,978 ",53.1,1,0,0,0
0,educational,15%, 123 , 10.2 ,21.33,657," 2,190 "," 20,952 ",63.3,6,0,0,1
0,all_other,13%, 34 , 11.1 ,0.85,657, 540 ," 1,496 ",71.2,1,0,0,0
0,educational,8%, 16 , 8.1 ,0,747, 570 , -   ,0,0,0,0,0
0,debt_consolidation,11%, 426 , 11.0 ,13.18,712," 1,620 "," 9,664 ",63.2,4,0,0,0
0,all_other,13%, 20 , 10.1 ,28.61,752," 7,140 "," 45,623 ",36.8,2,0,0,0
0,credit_card,15%, 138 , 10.3 ,24.08,662," 3,990 "," 5,729 ",100.5,0,0,0,0
0,credit_card,16%, 193 , 10.7 ,29.95,692," 2,790 "," 26,313 ",58.5,9,0,2,0
0,debt_consolidation,15%, 249 , 10.9 ,9.67,647," 4,170 "," 6,572 ",80.1,1,1,0,1
0,debt_consolidation,15%, 379 , 10.8 ,25.65,702," 3,810 "," 13,055 ",43.5,1,1,0,0
0,debt_consolidation,13%, 335 , 10.5 ,20.1,687, 990 ," 3,590 ",65.3,6,0,0,0
0,debt_consolidation,13%, 101 , 10.6 ,13.92,657," 3,600 "," 2,131 ",96.9,0,0,0,0
0,all_other,19%, 688 , 12.3 ,16.47,642," 5,986 "," 64,744 ",72,4,1,0,0
0,all_other,12%, 83 , 10.4 ,20.33,687," 2,370 ", 15 ,0.4,6,0,0,0
0,credit_card,14%, 69 , 11.3 ,14.85,647," 5,220 "," 21,180 ",77.9,1,0,0,0
0,all_other,14%, 857 , 12.4 ,19.09,692," 10,260 "," 214,559 ",63.5,1,0,0,0
0,debt_consolidation,15%, 297 , 10.7 ,4.54,647," 3,090 "," 4,181 ",97.2,2,0,0,0
0,debt_consolidation,15%, 293 , 11.4 ,15.71,642," 4,200 "," 14,578 ",99.2,3,2,0,0
0,debt_consolidation,14%, 486 , 10.3 ,12.91,667," 4,080 "," 10,442 ",52.2,15,0,0,1
0,debt_consolidation,16%, 490 , 10.6 ,18.94,652," 4,140 "," 17,059 ",82.4,1,0,0,0
0,debt_consolidation,12%, 133 , 10.6 ,3.39,677, 630 ," 4,152 ",62.9,2,0,0,0
0,all_other,11%, 49 , 10.4 ,13.5,682," 1,980 ", -   ,0,4,0,0,0
0,debt_consolidation,15%, 207 , 10.6 ,13.34,647," 2,640 "," 23,544 ",94.9,3,0,0,0
0,debt_consolidation,13%, 304 , 11.1 ,18.51,672," 3,330 "," 7,920 ",76.9,10,0,0,0
0,debt_consolidation,15%, 172 , 11.4 ,16.57,647," 5,130 "," 21,251 ",80.8,0,0,0,0
0,all_other,15%, 71 , 9.2 ,13.8,642, 900 ," 3,646 ",91.1,2,0,0,0
0,all_other,12%, 667 , 11.3 ,2.38,692," 1,650 "," 4,361 ",42.3,5,1,0,0
0,debt_consolidation,16%, 282 , 11.4 ,21.91,647," 4,950 "," 13,446 ",94,3,0,1,0
0,all_other,15%, 258 , 10.8 ,19.63,657," 4,380 "," 45,076 ",56.8,6,0,0,1
0,credit_card,13%, 185 , 10.1 ,19.87,667, 570 ," 6,156 ",50.5,0,0,0,0
0,all_other,17%, 375 , 11.0 ,29.3,677," 7,920 "," 2,737 ",9.6,6,0,0,1
0,home_improvement,14%, 272 , 10.4 ,21.28,672," 1,081 "," 7,184 ",66.5,3,0,0,0
0,debt_consolidation,14%, 445 , 10.5 ,18.93,667," 1,298 "," 17,784 ",52,5,0,0,1
0,debt_consolidation,16%, 246 , 11.1 ,22.74,647," 5,520 "," 13,910 ",77.7,0,1,0,0
0,debt_consolidation,19%, 214 , 10.8 ,27.33,642," 1,718 "," 5,660 ",75.8,3,0,0,0
0,debt_consolidation,14%, 171 , 10.7 ,10.38,647," 4,410 "," 9,168 ",89,1,0,0,0
0,educational,11%, 158 , 10.2 ,5.14,677, 817 , 40 ,3.3,1,0,0,0
0,debt_consolidation,13%, 38 , 10.5 ,16.81,652," 3,900 "," 1,097 ",58.1,6,0,1,1
0,all_other,13%, 497 , 10.1 ,2.7,672," 1,800 ", 923 ,21.5,7,0,0,1
0,all_other,12%, 331 , 11.4 ,19.93,717," 5,355 "," 35,140 ",43.3,8,0,0,0
0,major_purchase,12%, 267 , 11.3 ,14.2,677," 5,610 "," 1,921 ",23.7,9,0,1,0
0,major_purchase,12%, 770 , 10.9 ,17.03,707," 2,580 "," 15,455 ",22.4,11,0,0,1
0,credit_card,11%, 180 , 11.2 ,15.51,692," 6,630 "," 8,333 ",57.5,5,0,1,0
0,credit_card,15%, 121 , 10.7 ,20.76,657," 3,600 "," 9,366 ",85.1,0,0,0,0
0,debt_consolidation,15%, 413 , 10.8 ,3.8,657," 3,390 "," 4,554 ",44.6,0,0,0,0
0,debt_consolidation,15%, 398 , 10.5 ,13.89,647," 2,501 "," 15,168 ",35.3,3,0,0,0
0,all_other,14%, 204 , 11.5 ,9.28,662," 7,110 "," 33,351 ",99,4,2,0,0
0,debt_consolidation,10%, 193 , 10.5 ,17.87,717," 4,860 "," 12,736 ",59.2,4,0,0,0
0,all_other,9%, 96 , 9.2 ,3.6,707, 510 , 814 ,10.7,1,0,0,0
0,debt_consolidation,17%, 372 , 10.7 ,22.55,642," 1,380 "," 11,967 ",84.9,2,0,0,1
0,debt_consolidation,15%, 278 , 11.5 ,6.73,642," 3,420 "," 23,522 ",60.2,0,0,0,0
0,credit_card,15%, 207 , 10.8 ,22.13,657," 8,100 "," 22,512 ",57.9,6,0,0,0
0,debt_consolidation,15%, 349 , 11.0 ,15.1,642," 2,670 "," 4,344 ",54.3,3,0,0,0
0,major_purchase,13%, 338 , 11.1 ,9.13,672," 2,821 "," 6,673 ",40.9,4,1,0,1
0,all_other,12%, 664 , 11.4 ,18.96,707," 2,550 "," 17,212 ",39.7,7,0,0,0
0,major_purchase,13%, 149 , 10.5 ,18.04,662," 3,900 "," 1,085 ",57.5,6,0,1,1
0,all_other,15%, 83 , 10.3 ,28.06,702," 3,390 "," 4,253 ",16.3,5,0,0,0
0,credit_card,15%, 248 , 10.4 ,17.78,652," 3,630 "," 8,382 ",64.5,1,2,0,1
0,debt_consolidation,16%, 438 , 11.5 ,11.84,652," 4,080 "," 21,861 ",88.1,2,0,0,0
0,debt_consolidation,11%, 489 , 11.5 ,8.65,712," 8,220 "," 114,516 ",37.1,7,1,0,0
0,credit_card,12%, 200 , 11.3 ,17.69,672," 10,530 "," 57,578 ",76.9,5,0,0,0
0,credit_card,14%, 273 , 11.3 ,11.1,657," 8,070 "," 9,034 ",64.5,0,0,0,0
0,debt_consolidation,13%, 84 , 10.7 ,22.32,672," 6,390 "," 4,744 ",32.1,9,0,0,1
0,all_other,15%, 349 , 12.0 ,25.72,682," 3,750 "," 205,347 ",90.3,4,0,0,0
0,all_other,14%, 170 , 10.4 ,16.62,657," 1,632 "," 7,966 ",106.2,0,0,0,0
0,credit_card,15%, 85 , 10.1 ,28.15,697," 1,500 "," 4,708 ",72.4,2,0,0,0
0,debt_consolidation,16%, 280 , 10.8 ,25.4,677," 1,980 "," 6,814 ",34.9,8,0,0,1
0,debt_consolidation,14%, 341 , 10.8 ,19.73,662," 11,940 "," 61,882 ",60.6,0,0,0,0
0,all_other,12%, 116 , 10.0 ,26.84,772," 12,990 "," 1,511 ",11.4,2,0,0,0
0,credit_card,14%, 69 , 10.5 ,17.17,647, 720 ," 5,065 ",84.4,3,0,0,0
0,credit_card,14%, 343 , 11.4 ,12.99,657," 3,066 "," 7,053 ",44.1,0,2,0,1
0,debt_consolidation,17%, 90 , 10.6 ,25.77,652," 5,610 "," 28,446 ",64.1,10,3,0,0
0,all_other,14%, 408 , 10.6 ,3.9,662," 3,270 "," 6,560 ",37.9,10,0,0,1
0,debt_consolidation,19%, 536 , 11.0 ,24.29,657," 3,180 "," 28,890 ",72,1,0,0,0
0,credit_card,11%, 316 , 11.6 ,18.54,707," 9,900 "," 45,303 ",46,6,0,0,0
0,debt_consolidation,12%, 249 , 11.2 ,5.7,682," 9,120 "," 10,832 ",32,5,0,0,0
0,major_purchase,11%, 164 , 10.5 ,0.47,682, 450 ," 4,254 ",33.2,5,0,0,0
0,debt_consolidation,14%, 343 , 10.5 ,7.63,657," 4,320 "," 5,957 ",82.7,0,0,1,0
0,debt_consolidation,15%, 415 , 10.5 ,9.76,652," 2,610 "," 5,628 ",54.6,0,0,0,0
0,debt_consolidation,13%, 177 , 9.9 ,13.38,667, 900 ," 3,987 ",97.2,1,0,0,1
0,debt_consolidation,18%, 808 , 12.0 ,26.97,682," 9,600 "," 119,451 ",95,0,0,0,0
0,debt_consolidation,15%, 688 , 11.3 ,25.4,717," 6,570 "," 26,938 ",75.9,0,0,0,1
0,debt_consolidation,17%, 573 , 10.7 ,16.44,652," 1,860 "," 12,700 ",92,3,0,0,0
0,debt_consolidation,15%, 344 , 10.5 ,6.13,657," 13,740 "," 9,060 ",78.1,1,0,0,0
0,credit_card,17%, 374 , 10.7 ,23.22,652," 3,006 "," 19,508 ",68,1,0,0,0
0,debt_consolidation,18%, 361 , 11.3 ,29.72,672," 8,490 "," 25,879 ",77.2,2,3,0,0
0,all_other,9%, 285 , 11.1 ,0.29,737, 360 , 76 ,7.6,1,0,0,0
0,debt_consolidation,18%, 412 , 11.5 ,20.48,652," 7,207 "," 10,705 ",44.6,7,1,1,0
0,credit_card,17%, 183 , 10.7 ,26.78,657," 1,980 "," 12,061 ",89.3,8,0,0,0
0,all_other,9%, 179 , 11.8 ,3.06,722," 4,560 "," 1,743 ",19.4,8,0,0,1
0,educational,14%, 123 , 10.6 ,19.81,652," 5,220 "," 1,682 ",46.7,7,2,0,1
0,credit_card,15%, 346 , 11.5 ,9.73,647," 4,800 "," 19,717 ",95.7,1,0,1,1
0,debt_consolidation,12%, 166 , 10.3 ,20.76,687," 4,080 "," 14,536 ",68.9,4,0,0,0
0,credit_card,14%, 228 , 10.9 ,23.04,687," 4,080 "," 17,568 ",66,4,0,0,0
0,debt_consolidation,14%, 85 , 10.1 ,4.18,647, 510 ," 2,634 ",38.2,4,0,0,0
0,credit_card,18%, 503 , 11.1 ,24.71,657," 6,870 "," 28,570 ",93.7,7,0,0,1
0,all_other,18%, 117 , 10.7 ,26.84,647," 16,260 "," 31,416 ",97.6,4,1,0,0
0,educational,13%, 84 , 10.1 ,3.78,677, 660 ," 1,548 ",70.4,3,0,0,1
0,credit_card,17%, 645 , 11.1 ,25.68,677," 5,580 "," 6,461 ",64.6,2,1,0,0
0,all_other,14%, 183 , 10.4 ,3.11,657," 5,880 "," 4,383 ",54.8,5,0,0,1
0,credit_card,15%, 415 , 11.2 ,10.24,652," 1,890 "," 19,512 ",38.3,1,1,0,0
0,all_other,16%, 354 , 12.4 ,12.37,652," 5,851 ", 188 ,37.6,1,5,0,0
0,debt_consolidation,11%, 163 , 11.3 ,12.08,702," 6,090 "," 14,434 ",56.4,9,0,1,0
0,all_other,18%, 22 , 10.1 ,26.89,642, 720 , 495 ,99,2,0,0,1
0,credit_card,16%, 211 , 12.0 ,28.34,682," 3,750 "," 205,347 ",90.3,4,0,0,0
0,all_other,12%, 248 , 11.2 ,21.22,702," 3,690 "," 87,698 ",33.6,1,0,0,0
0,credit_card,15%, 310 , 10.8 ,27.84,692," 3,450 "," 39,486 ",86.4,1,0,0,0
0,debt_consolidation,17%, 645 , 11.4 ,25.59,687," 4,680 "," 61,915 ",86.2,1,0,0,0
0,all_other,9%, 224 , 11.5 ,7.6,717," 4,560 "," 32,145 ",83.1,8,0,0,1
0,debt_consolidation,12%, 197 , 11.4 ,20.84,687," 5,190 "," 44,040 ",83.3,17,0,1,1
0,all_other,14%, 45 , 11.1 ,11.65,647," 4,620 "," 11,518 ",94.3,0,0,0,1
0,debt_consolidation,16%, 530 , 11.4 ,18.12,657," 6,390 "," 13,605 ",70.9,2,1,0,0
0,all_other,11%, 164 , 11.6 ,5,682," 9,900 "," 30,461 ",37,4,0,0,0
0,all_other,19%, 292 , 12.3 ,6.87,647," 4,050 ", 378 ,5,0,11,1,0
0,all_other,8%, 16 , 11.5 ,14.02,747," 1,020 ", 56 ,5.6,1,0,0,0
0,all_other,15%, 242 , 10.6 ,11.14,642," 1,260 "," 14,902 ",80.1,1,0,0,0
0,debt_consolidation,14%, 144 , 10.4 ,9.2,647," 4,800 "," 5,509 ",96.6,1,1,1,1
0,debt_consolidation,17%, 279 , 10.9 ,28.36,672," 4,470 "," 17,905 ",92.3,1,0,1,0
0,credit_card,18%, 182 , 11.0 ,27.14,642," 2,370 "," 37,962 ",85.1,1,0,0,0
0,debt_consolidation,11%, 98 , 10.2 ,18.89,697," 3,812 ", -   ,81.3,0,0,0,0
0,debt_consolidation,10%, 165 , 9.6 ,11.12,707," 6,210 "," 9,115 ",37.8,11,0,0,1
0,all_other,13%, 308 , 11.5 ,27.4,747," 6,960 "," 66,423 ",40.5,7,0,0,1
0,credit_card,14%, 136 , 10.1 ,29.7,727," 5,640 "," 9,862 ",16.4,0,1,0,0
0,debt_consolidation,15%, 454 , 10.6 ,14.52,657," 3,810 "," 8,545 ",82.2,3,0,0,0
0,debt_consolidation,13%, 30 , 9.5 ,25.11,717," 3,180 "," 3,584 ",50.6,0,0,0,0
0,credit_card,18%, 399 , 11.6 ,11.09,657," 2,130 "," 40,915 ",2.4,1,0,0,1
0,all_other,10%, 289 , 11.1 ,17.12,727," 4,560 "," 44,248 ",22.8,4,0,0,0
0,all_other,14%, 204 , 10.5 ,25.93,707," 6,915 "," 39,481 ",92.9,0,0,0,1
0,debt_consolidation,13%, 134 , 10.6 ,20.07,677," 4,410 "," 15,721 ",85.4,4,0,0,0
0,all_other,15%, 194 , 11.2 ,20.6,657," 3,330 "," 2,166 ",83.3,2,0,0,1
0,credit_card,13%, 216 , 10.5 ,25.07,717," 4,590 "," 13,913 ",43,0,0,0,0
0,debt_consolidation,15%, 168 , 10.9 ,10.4,647," 3,600 "," 6,171 ",67.1,1,3,1,1
0,debt_consolidation,15%, 314 , 10.9 ,17.24,657," 2,700 "," 10,643 ",71.9,1,0,0,0
0,all_other,15%, 259 , 11.2 ,25.68,692," 6,960 "," 64,723 ",69.9,0,0,0,0
0,all_other,14%, 271 , 10.8 ,15.1,657," 4,710 "," 5,192 ",78.7,0,1,0,1
0,debt_consolidation,14%, 164 , 10.7 ,22.72,662," 2,010 ", -   ,71.7,6,0,0,0
0,credit_card,13%, 202 , 10.6 ,25.48,732," 3,611 "," 13,047 ",43.5,0,0,0,0
0,debt_consolidation,15%, 165 , 11.1 ,11.39,642," 4,020 "," 11,823 ",54.2,2,0,0,0
0,educational,14%, 190 , 10.6 ,6.77,657, 725 ," 4,885 ",57.5,0,0,0,0
0,debt_consolidation,13%, 101 , 10.5 ,19.52,672," 4,530 "," 8,443 ",33.2,4,1,0,0
0,credit_card,16%, 148 , 10.8 ,21.5,652," 5,520 "," 17,817 ",55.5,1,0,0,1
0,credit_card,11%, 59 , 11.7 ,11.55,682," 4,950 "," 15,853 ",63.4,6,0,0,0
0,debt_consolidation,12%, 107 , 10.9 ,9.1,667," 3,480 "," 1,062 ",59,12,0,0,1
0,home_improvement,18%, 164 , 10.8 ,24.46,647," 5,790 "," 16,723 ",70.6,0,0,0,0
0,debt_consolidation,17%, 179 , 10.5 ,26.78,652," 4,230 "," 5,101 ",92.7,5,1,1,1
0,debt_consolidation,11%, 119 , 10.8 ,13,687," 5,520 "," 82,141 ",91.8,3,0,0,1
0,debt_consolidation,14%, 120 , 10.6 ,10.91,657," 5,040 "," 3,513 ",92.4,1,0,0,0
0,debt_consolidation,15%, 123 , 11.4 ,9.37,647," 2,850 "," 20,827 ",74.4,1,0,0,0
0,debt_consolidation,16%, 324 , 10.6 ,22.58,652," 4,890 "," 29,629 ",75.8,3,0,0,0
0,all_other,15%, 267 , 11.8 ,18.08,647," 2,760 "," 12,578 ",76.7,0,0,0,1
0,home_improvement,19%, 228 , 11.0 ,26.08,642," 5,790 "," 57,415 ",83.1,1,0,0,0
0,all_other,13%, 74 , 10.6 ,10.53,667," 3,570 "," 4,832 ",25,5,1,0,0
0,debt_consolidation,15%, 74 , 10.5 ,13.68,642," 3,900 "," 4,207 ",79.4,4,0,0,1
0,all_other,15%, 80 , 11.2 ,16.05,652," 3,030 ", 894 ,89.4,1,0,0,1
0,debt_consolidation,15%, 151 , 11.4 ,26.24,697," 3,450 "," 150,334 ",87.7,0,0,0,0
0,debt_consolidation,15%, 76 , 10.8 ,7.27,647," 4,410 "," 6,417 ",71.3,0,0,0,0
0,home_improvement,15%, 173 , 10.9 ,14.17,642," 7,440 "," 5,355 ",43.5,1,2,0,0
0,debt_consolidation,17%, 143 , 10.3 ,28.56,667," 2,670 "," 14,951 ",82.1,5,1,0,0
0,debt_consolidation,14%, 207 , 10.6 ,26.88,702," 3,096 "," 12,531 ",71.6,0,0,0,1
0,debt_consolidation,11%, 197 , 10.6 ,13.44,692," 3,480 "," 19,372 ",73.9,4,0,0,0
0,debt_consolidation,16%, 218 , 10.8 ,27.41,677," 5,190 "," 20,582 ",96.2,0,0,0,0
0,all_other,11%, 191 , 10.7 ,22.45,712," 5,130 "," 18,933 ",60.3,9,0,0,1
0,debt_consolidation,18%, 180 , 11.9 ,27.86,652," 6,000 "," 110,498 ",99.7,7,0,0,1
0,debt_consolidation,14%, 136 , 10.8 ,18.74,667," 3,540 "," 16,195 ",88.5,4,1,0,0
0,all_other,15%, 42 , 10.6 ,24.81,657," 3,870 "," 7,809 ",85.8,5,1,1,1
0,debt_consolidation,14%, 205 , 11.2 ,25.84,702," 3,248 "," 30,509 ",69.2,0,0,0,0
0,credit_card,14%, 104 , 11.2 ,10.14,647," 7,260 "," 17,142 ",54.6,2,0,0,0
0,credit_card,11%, 59 , 11.3 ,18.24,687," 10,380 "," 80,490 ",55.2,1,0,0,1
0,debt_consolidation,15%, 207 , 11.2 ,12.65,642," 7,890 "," 4,208 ",89.5,1,0,2,0
0,credit_card,14%, 103 , 10.4 ,22.79,657," 1,650 "," 7,958 ",106.1,0,0,0,0
0,all_other,13%, 105 , 10.7 ,12,657," 8,940 "," 2,829 ",108.8,0,0,0,0
0,credit_card,13%, 108 , 11.3 ,19.96,662," 3,210 "," 14,188 ",71.3,5,0,0,0
0,debt_consolidation,13%, 61 , 10.6 ,8.34,657," 1,621 ", 442 ,12.6,3,0,0,0
0,debt_consolidation,15%, 104 , 10.5 ,15.87,642," 2,127 "," 2,779 ",86.8,1,1,0,1
0,debt_consolidation,9%, 115 , 11.4 ,10.43,717," 7,260 "," 13,544 ",48.9,4,0,1,0
0,home_improvement,12%, 117 , 11.0 ,26.74,737," 5,430 "," 9,366 ",40.7,6,0,0,1
0,home_improvement,11%, 202 , 11.2 ,10.63,697," 3,900 "," 5,031 ",59.2,4,0,0,1
0,debt_consolidation,15%, 242 , 11.4 ,16.3,647," 3,180 "," 9,600 ",72.7,4,0,0,1
0,all_other,12%, 91 , 10.5 ,10.15,677, 900 ," 2,315 ",77.2,1,0,0,0
0,all_other,14%, 171 , 11.2 ,16.16,652," 3,030 ", 894 ,89.4,1,0,0,1
0,credit_card,13%, 84 , 11.0 ,24.17,702," 8,460 "," 30,734 ",83.6,4,0,1,0
0,debt_consolidation,15%, 258 , 11.3 ,18.37,657," 2,190 "," 18,158 ",55.8,1,0,0,0
0,home_improvement,14%, 256 , 11.0 ,24.59,687," 3,090 "," 29,828 ",83.6,7,0,0,0
0,debt_consolidation,17%, 107 , 11.4 ,28.3,667," 7,710 "," 42,876 ",79.1,5,0,0,0
0,debt_consolidation,19%, 185 , 11.2 ,28.66,652," 6,150 "," 24,671 ",72.3,3,0,0,0
0,major_purchase,8%, 125 , 10.3 ,12.2,752, 540 , 70 ,2.9,0,0,0,0
0,all_other,15%, 69 , 11.1 ,24.16,662," 5,370 "," 10,498 ",100,1,0,0,1
0,all_other,11%, 211 , 10.6 ,5.6,682," 1,200 "," 4,713 ",61.2,6,0,0,1
0,debt_consolidation,15%, 260 , 11.0 ,17.59,647," 3,480 "," 8,135 ",79,3,0,0,1
0,all_other,15%, 138 , 10.1 ,3.55,642, 510 ," 2,387 ",88.4,3,0,0,0
0,debt_consolidation,15%, 176 , 10.7 ,26.4,697," 3,840 "," 5,132 ",41.4,2,0,0,0
0,debt_consolidation,13%, 57 , 10.2 ,11.72,652," 2,520 "," 6,962 ",31.2,2,1,0,0
0,credit_card,14%, 163 , 10.5 ,4.65,652," 2,040 "," 4,684 ",80.8,1,1,0,0
0,major_purchase,13%, 47 , 9.7 ,20.4,672, 990 ," 3,368 ",42.1,6,0,0,0
0,all_other,11%, 230 , 11.4 ,11.93,677," 3,030 "," 12,965 ",96.8,4,0,0,1
0,all_other,14%, 103 , 10.7 ,6.69,652," 4,260 "," 12,862 ",66.6,1,0,0,1
0,all_other,11%, 211 , 10.9 ,2.71,682, 720 ," 5,815 ",49.3,1,0,0,0
0,home_improvement,10%, 189 , 10.6 ,17.43,727," 4,560 ", 33 ,0.1,4,0,1,1
0,major_purchase,8%, 94 , 9.5 ,1.29,737, 390 , 100 ,1,2,0,0,0
0,debt_consolidation,13%, 85 , 10.0 ,3.94,662, 720 ," 3,402 ",64.2,1,0,0,1
0,credit_card,15%, 165 , 11.4 ,19.75,647," 3,210 "," 9,976 ",75.6,3,0,0,1
0,all_other,16%, 265 , 11.3 ,28.35,682," 3,300 "," 61,422 ",85.1,0,0,0,0
0,all_other,19%, 244 , 11.8 ,28.26,642," 3,810 "," 205,016 ",88.3,3,0,0,0
0,debt_consolidation,15%, 62 , 11.0 ,21.86,647," 2,790 "," 47,253 ",89.2,3,0,0,0
0,debt_consolidation,12%, 248 , 11.2 ,20.67,707," 4,230 "," 75,661 ",58.6,2,0,0,0
0,educational,14%, 136 , 10.7 ,17.63,657," 1,050 "," 12,514 ",53,1,0,0,0
0,home_improvement,8%, 63 , 10.6 ,0.29,727, 570 , 305 ,8,2,0,0,0
0,debt_consolidation,12%, 248 , 11.1 ,17.5,682," 3,540 "," 2,535 ",19.1,6,0,0,0
0,major_purchase,12%, 33 , 9.7 ,1.62,662, 540 , 984 ,98.4,1,0,0,0
0,all_other,11%, 34 , 9.4 ,20.4,697, 990 , 440 ,11.9,3,0,0,1
0,debt_consolidation,13%, 252 , 10.8 ,18.87,672," 4,560 "," 5,559 ",54.5,5,2,0,0
0,debt_consolidation,15%, 70 , 10.8 ,17.85,642," 4,590 "," 1,690 ",4.3,1,2,0,0
0,educational,12%, 250 , 11.6 ,21.34,687," 4,230 "," 20,947 ",51.8,7,0,0,1
0,all_other,15%, 259 , 11.2 ,24.73,672," 5,880 "," 34,872 ",75.7,4,0,0,0
0,all_other,14%, 256 , 12.0 ,20.95,672," 6,390 "," 14,289 ",34.3,5,1,0,0
0,all_other,9%, 127 , 9.9 ,0.9,732, 570 , 37 ,1.5,3,0,0,0
0,credit_card,14%, 75 , 10.6 ,10.35,642," 1,590 "," 11,606 ",77.9,1,0,0,1
0,all_other,13%, 65 , 10.3 ,21.65,667," 1,050 "," 11,806 ",42.9,8,0,0,1
0,debt_consolidation,13%, 252 , 12.1 ,14.78,667," 7,530 "," 84,355 ",95.9,4,0,0,0
0,debt_consolidation,9%, 160 , 10.6 ,10.53,722," 3,240 "," 17,755 ",30.7,4,0,0,0
0,all_other,11%, 98 , 10.6 ,3.09,677," 1,292 "," 3,127 ",104.2,0,0,0,0
0,all_other,14%, 164 , 10.5 ,2.37,647," 3,630 "," 2,161 ",61.7,2,0,0,0
0,all_other,8%, 220 , 10.1 ,2.21,732," 2,032 "," 1,568 ",9.1,4,0,0,0
0,all_other,14%, 239 , 10.3 ,10.8,657," 2,325 "," 5,710 ",48.8,0,1,0,0
0,all_other,10%, 243 , 12.1 ,15.69,712," 4,410 "," 161,337 ",62.9,3,0,0,0
0,debt_consolidation,16%, 265 , 11.2 ,24.01,657," 1,590 "," 8,772 ",52.5,4,0,0,0
0,all_other,8%, 157 , 10.8 ,0.6,737, 609 , 973 ,8.3,0,0,0,0
